collect_scheduled_date,collect_token,pickup_date,quantity,title,unique_client,dependents_qty,household,preferred_languages,primary_contact,Sex,status,age_group,family_name,pickup_month,pickup_day,distance_km,days_since_last_visit,days_since_last_pickup,visit_count,visits_last_1m,visits_last_3m,visits_last_6m,client_returned,recent_returned_1m,recent_returned_3m,recent_returned_6m,missed_pickup,scheduled_but_missed,is_future_scheduled,schedule_pickup_gap_days,scheduled_month,scheduled_weekday,pickup_weekday
2024-07-22 03:00:00,5KHFL9,,1,Food Hamper,1696018498467x780115208085383700,3,yes,"Bengali , English",1702664863603x113668388820057580,Female,Active,19-35,Family 183,,22,9.566413709898434,34,,4,0,0,0,1,0,0,0,1,True,False,,7,Monday,
2024-08-22 03:00:00,VZJDE7,,1,Food Hamper,1696018498467x780115208085383700,3,yes,"Bengali , English",1702664863603x113668388820057580,Female,Active,19-35,Family 183,,22,9.566413709898434,3,,4,0,0,0,1,0,0,0,1,True,False,,8,Thursday,
2024-09-22 03:00:00,VMIF47,,1,Food Hamper,1696018498467x780115208085383700,3,yes,"Bengali , English",1702664863603x113668388820057580,Female,Active,19-35,Family 183,,22,9.566413709898434,-28,,4,0,0,0,1,0,0,0,1,True,True,,9,Sunday,
2024-10-22 03:00:00,J58KG3,,1,Food Hamper,1696018498467x780115208085383700,3,yes,"Bengali , English",1702664863603x113668388820057580,Female,Active,19-35,Family 183,,22,9.566413709898434,-58,,4,0,0,0,1,0,0,0,1,True,True,,10,Tuesday,
2024-11-22 04:00:00,G0H4YG,,1,Food Hamper,1696018498467x780115208085383700,3,yes,"Bengali , English",1702664863603x113668388820057580,Female,Active,19-35,Family 183,,22,9.566413709898434,-89,,4,0,0,0,1,0,0,0,1,True,True,,11,Friday,
2023-11-14 04:00:00,H5Z4KY,2023-11-14 16:09:00,1,Food Hamper,1696013575251x120997323409364420,5,yes,"Somali , English",1702664915556x235479068571301950,Female,Active,36-60,Family 184,11.0,14,10.269257651610037,285,285.0,8,0,4,6,1,0,1,1,0,False,False,0.0,11,Tuesday,Tuesday
2023-12-14 04:00:00,RPLW5O,,1,Food Hamper,1696013575251x120997323409364420,5,yes,"Somali , English",1702664915556x235479068571301950,Female,Active,36-60,Family 184,,14,10.269257651610037,255,,8,0,4,6,1,0,1,1,1,True,False,,12,Thursday,
2024-01-14 04:00:00,EUKDL9,,1,Food Hamper,1696013575251x120997323409364420,5,yes,"Somali , English",1702664915556x235479068571301950,Female,Active,36-60,Family 184,,14,10.269257651610037,224,,8,0,4,6,1,0,1,1,1,True,False,,1,Sunday,
2023-11-14 04:00:00,JQHAG7,2023-11-14 16:13:00,1,Food Hamper,1696015564581x762624163491643100,3,yes,Arabic,1702664898323x971917290657474200,Male,Active,36-60,Family 185,11.0,14,3.1515209980554597,285,285.0,9,1,2,5,1,1,1,1,0,False,False,0.0,11,Tuesday,Tuesday
2023-11-14 04:00:00,R1E2RJ,2023-11-14 16:17:00,1,Food Hamper,1696015563370x197716096088784480,5,yes,Arabic,1702664897353x527435974824607100,Male,Active,36-60,Family 186,11.0,14,6.540886836346624,285,285.0,10,0,3,7,1,0,1,1,0,False,False,0.0,11,Tuesday,Tuesday
2023-11-14 04:00:00,DTIMJG,2023-11-14 16:23:00,1,Food Hamper,1696016546977x754970834850244000,4,yes,English,1702664862783x336017002418230300,Female,Active,36-60,Family 188,11.0,14,5.182086327008167,285,285.0,7,0,1,4,1,0,1,1,0,False,False,0.0,11,Tuesday,Tuesday
2023-12-14 04:00:00,K9QI4G,2023-12-18 17:43:00,1,Food Hamper,1696016546977x754970834850244000,4,yes,English,1702664862783x336017002418230300,Female,Active,36-60,Family 188,12.0,14,5.182086327008167,255,251.0,7,0,1,4,1,0,1,1,0,False,False,4.0,12,Thursday,Monday
2023-11-14 04:00:00,TQK8O9,2023-11-14 16:28:00,1,Food Hamper,1696016545756x681975450481337700,1,yes,Unknown,1702664870043x475659910984059140,Female,Closed,60+,Family 189,11.0,14,13.164080060945414,285,285.0,8,1,1,4,1,1,1,1,0,False,False,0.0,11,Tuesday,Tuesday
2023-11-14 04:00:00,EXTFSQ,2023-11-14 16:31:00,1,Food Hamper,1696013578199x211771697350882300,4,yes,Somali,1702664917797x756529786349676300,Female,Active,36-60,Family 190,11.0,14,0.4777086486695566,285,285.0,6,1,1,4,1,1,1,1,0,False,False,0.0,11,Tuesday,Tuesday
2023-12-14 04:00:00,NU8PVX,,1,Food Hamper,1696013578199x211771697350882300,4,yes,Somali,1702664917797x756529786349676300,Female,Active,36-60,Family 190,,14,0.4777086486695566,255,,6,1,1,4,1,1,1,1,1,True,False,,12,Thursday,
2024-01-14 04:00:00,U21OJM,,1,Food Hamper,1696013578199x211771697350882300,4,yes,Somali,1702664917797x756529786349676300,Female,Active,36-60,Family 190,,14,0.4777086486695566,224,,6,1,1,4,1,1,1,1,1,True,False,,1,Sunday,
2023-11-14 04:00:00,AG5CT9,2023-11-14 16:37:00,1,Food Hamper,1696017758082x142808616403193650,2,yes,Somali,1702664867177x270193086321745900,Female,Active,36-60,Family 191,11.0,14,9.047131125602856,285,285.0,5,0,1,4,1,0,1,1,0,False,False,0.0,11,Tuesday,Tuesday
2023-12-14 04:00:00,1KIWIL,,1,Food Hamper,1696017758082x142808616403193650,2,yes,Somali,1702664867177x270193086321745900,Female,Active,36-60,Family 191,,14,9.047131125602856,255,,5,0,1,4,1,0,1,1,1,True,False,,12,Thursday,
2024-01-14 04:00:00,TUZCRF,,1,Food Hamper,1696017758082x142808616403193650,2,yes,Somali,1702664867177x270193086321745900,Female,Active,36-60,Family 191,,14,9.047131125602856,224,,5,0,1,4,1,0,1,1,1,True,False,,1,Sunday,
2024-03-14 03:00:00,9PU4GD,2024-03-26 15:05:00,1,Food Hamper,1696017758082x142808616403193650,2,yes,Somali,1702664867177x270193086321745900,Female,Active,36-60,Family 191,3.0,14,9.047131125602856,164,152.0,5,0,1,4,1,0,1,1,0,False,False,12.0,3,Thursday,Tuesday
2024-04-14 03:00:00,EY6AW6,,1,Food Hamper,1696017758082x142808616403193650,2,yes,Somali,1702664867177x270193086321745900,Female,Active,36-60,Family 191,,14,9.047131125602856,133,,5,0,1,4,1,0,1,1,1,True,False,,4,Sunday,
2024-05-14 03:00:00,1L07ZJ,2024-05-06 16:13:00,1,Food Hamper,1696017758082x142808616403193650,2,yes,Somali,1702664867177x270193086321745900,Female,Active,36-60,Family 191,5.0,14,9.047131125602856,103,111.0,5,0,1,4,1,0,1,1,0,False,False,-8.0,5,Tuesday,Monday
2024-06-14 03:00:00,S20J3M,,1,Food Hamper,1696017758082x142808616403193650,2,yes,Somali,1702664867177x270193086321745900,Female,Active,36-60,Family 191,,14,9.047131125602856,72,,5,0,1,4,1,0,1,1,1,True,False,,6,Friday,
2024-07-14 03:00:00,F8DINW,2024-07-23 15:57:00,1,Food Hamper,1696017758082x142808616403193650,2,yes,Somali,1702664867177x270193086321745900,Female,Active,36-60,Family 191,7.0,14,9.047131125602856,42,33.0,5,0,1,4,1,0,1,1,0,False,False,9.0,7,Sunday,Tuesday
2024-08-14 03:00:00,3ZZ6DY,,1,Food Hamper,1696017758082x142808616403193650,2,yes,Somali,1702664867177x270193086321745900,Female,Active,36-60,Family 191,,14,9.047131125602856,11,,5,0,1,4,1,0,1,1,1,True,False,,8,Wednesday,
2024-09-14 03:00:00,XAXRCJ,,1,Food Hamper,1696017758082x142808616403193650,2,yes,Somali,1702664867177x270193086321745900,Female,Active,36-60,Family 191,,14,9.047131125602856,-20,,5,0,1,4,1,0,1,1,1,True,True,,9,Saturday,
2024-10-14 03:00:00,464AKA,,1,Food Hamper,1696017758082x142808616403193650,2,yes,Somali,1702664867177x270193086321745900,Female,Active,36-60,Family 191,,14,9.047131125602856,-50,,5,0,1,4,1,0,1,1,1,True,True,,10,Monday,
2024-11-14 04:00:00,SMO27K,,1,Food Hamper,1696017758082x142808616403193650,2,yes,Somali,1702664867177x270193086321745900,Female,Active,36-60,Family 191,,14,9.047131125602856,-81,,5,0,1,4,1,0,1,1,1,True,True,,11,Thursday,
2023-11-14 04:00:00,EAS003,2023-11-14 16:39:00,1,Food Hamper,1696013589925x280256157397283040,8,yes,"Kurdish , Arabic",1702664930122x419430208992916500,Male,Active,36-60,Family 192,11.0,14,10.758777812533868,285,285.0,9,1,2,5,1,1,1,1,0,False,False,0.0,11,Tuesday,Tuesday
2023-12-14 04:00:00,AJFFC0,2023-12-14 17:37:00,1,Food Hamper,1696013589925x280256157397283040,8,yes,"Kurdish , Arabic",1702664930122x419430208992916500,Male,Active,36-60,Family 192,12.0,14,10.758777812533868,255,255.0,9,1,2,5,1,1,1,1,0,False,False,0.0,12,Thursday,Thursday
2023-11-14 04:00:00,MQB29U,2023-11-14 16:43:00,1,Food Hamper,1696016856531x314741235521153200,3,yes,"Arabic , French",1702664907156x446692034852898000,Female,Active,36-60,Family 193,11.0,14,5.929758173417026,285,285.0,11,1,5,7,1,1,1,1,0,False,False,0.0,11,Tuesday,Tuesday
2023-12-14 04:00:00,WDICEM,2023-12-14 15:17:00,1,Food Hamper,1696016856531x314741235521153200,3,yes,"Arabic , French",1702664907156x446692034852898000,Female,Active,36-60,Family 193,12.0,14,5.929758173417026,255,255.0,11,1,5,7,1,1,1,1,0,False,False,0.0,12,Thursday,Thursday
2024-01-14 04:00:00,VGDWK4,,1,Food Hamper,1696016856531x314741235521153200,3,yes,"Arabic , French",1702664907156x446692034852898000,Female,Active,36-60,Family 193,,14,5.929758173417026,224,,11,1,5,7,1,1,1,1,1,True,False,,1,Sunday,
2023-11-14 04:00:00,KMEDGE,2023-11-14 16:48:00,1,Food Hamper,1696015553686x634556496928710900,1,yes,English,1702664868965x437767775549002400,Male,Closed,36-60,Family 194,11.0,14,7.124297212742333,285,285.0,1,0,0,0,0,0,0,0,0,False,False,0.0,11,Tuesday,Tuesday
2023-12-14 04:00:00,URMJO4,,1,Food Hamper,1696015553686x634556496928710900,1,yes,English,1702664868965x437767775549002400,Male,Closed,36-60,Family 194,,14,7.124297212742333,255,,1,0,0,0,0,0,0,0,1,True,False,,12,Thursday,
2024-01-14 04:00:00,FHXQ5A,,1,Food Hamper,1696015553686x634556496928710900,1,yes,English,1702664868965x437767775549002400,Male,Closed,36-60,Family 194,,14,7.124297212742333,224,,1,0,0,0,0,0,0,0,1,True,False,,1,Sunday,
2024-02-14 04:00:00,MTB7PL,,1,Food Hamper,1696015553686x634556496928710900,1,yes,English,1702664868965x437767775549002400,Male,Closed,36-60,Family 194,,14,7.124297212742333,193,,1,0,0,0,0,0,0,0,1,True,False,,2,Wednesday,
2024-03-14 03:00:00,UL8NP4,,1,Food Hamper,1696015553686x634556496928710900,1,yes,English,1702664868965x437767775549002400,Male,Closed,36-60,Family 194,,14,7.124297212742333,164,,1,0,0,0,0,0,0,0,1,True,False,,3,Thursday,
2024-04-14 03:00:00,L75NU8,,1,Food Hamper,1696015553686x634556496928710900,1,yes,English,1702664868965x437767775549002400,Male,Closed,36-60,Family 194,,14,7.124297212742333,133,,1,0,0,0,0,0,0,0,1,True,False,,4,Sunday,
2024-05-14 03:00:00,PKTK6Q,,1,Food Hamper,1696015553686x634556496928710900,1,yes,English,1702664868965x437767775549002400,Male,Closed,36-60,Family 194,,14,7.124297212742333,103,,1,0,0,0,0,0,0,0,1,True,False,,5,Tuesday,
2024-06-14 03:00:00,2BSG4Y,,1,Food Hamper,1696015553686x634556496928710900,1,yes,English,1702664868965x437767775549002400,Male,Closed,36-60,Family 194,,14,7.124297212742333,72,,1,0,0,0,0,0,0,0,1,True,False,,6,Friday,
2024-07-14 03:00:00,4GNIVH,,1,Food Hamper,1696015553686x634556496928710900,1,yes,English,1702664868965x437767775549002400,Male,Closed,36-60,Family 194,,14,7.124297212742333,42,,1,0,0,0,0,0,0,0,1,True,False,,7,Sunday,
2024-08-14 03:00:00,6PVPO8,,1,Food Hamper,1696015553686x634556496928710900,1,yes,English,1702664868965x437767775549002400,Male,Closed,36-60,Family 194,,14,7.124297212742333,11,,1,0,0,0,0,0,0,0,1,True,False,,8,Wednesday,
2024-09-14 03:00:00,59Q5L6,,1,Food Hamper,1696015553686x634556496928710900,1,yes,English,1702664868965x437767775549002400,Male,Closed,36-60,Family 194,,14,7.124297212742333,-20,,1,0,0,0,0,0,0,0,1,True,True,,9,Saturday,
2024-10-14 03:00:00,EV8ILN,,1,Food Hamper,1696015553686x634556496928710900,1,yes,English,1702664868965x437767775549002400,Male,Closed,36-60,Family 194,,14,7.124297212742333,-50,,1,0,0,0,0,0,0,0,1,True,True,,10,Monday,
2024-11-14 04:00:00,ME90W5,,1,Food Hamper,1696015553686x634556496928710900,1,yes,English,1702664868965x437767775549002400,Male,Closed,36-60,Family 194,,14,7.124297212742333,-81,,1,0,0,0,0,0,0,0,1,True,True,,11,Thursday,
2023-11-14 04:00:00,S7SR5Z,2023-11-14 17:04:00,1,Food Hamper,1696017877709x546583820481965950,1,yes,"Oromo , English",1702664912954x302711715758308160,Male,Active,60+,Family 195,11.0,14,1.298777526091281,285,285.0,7,0,2,5,1,0,1,1,0,False,False,0.0,11,Tuesday,Tuesday
2023-12-14 04:00:00,637P4S,,1,Food Hamper,1696017877709x546583820481965950,1,yes,"Oromo , English",1702664912954x302711715758308160,Male,Active,60+,Family 195,,14,1.298777526091281,255,,7,0,2,5,1,0,1,1,1,True,False,,12,Thursday,
2023-11-14 04:00:00,V2VA4B,2023-11-14 17:06:00,1,foof hamper,1696013593813x870529052380491100,1,yes,"Oromo , English",1702664933667x788763241114714800,Male,Active,36-60,Family 196,11.0,14,1.7436566735257737,285,285.0,8,1,3,5,1,1,1,1,0,False,False,0.0,11,Tuesday,Tuesday
2023-11-14 04:00:00,2E1QRK,2023-11-14 17:08:00,1,Food Hamper,1696016550900x461134440986942660,1,yes,"Luganba , English",1702664874759x236093477976265120,Female,Active,36-60,Family 197,11.0,14,2.178142423065017,285,285.0,6,1,1,3,1,1,1,1,0,False,False,0.0,11,Tuesday,Tuesday
2023-12-14 04:00:00,QQO3K8,2023-12-14 19:11:00,1,Food Hamper,1696016550900x461134440986942660,1,yes,"Luganba , English",1702664874759x236093477976265120,Female,Active,36-60,Family 197,12.0,14,2.178142423065017,255,255.0,6,1,1,3,1,1,1,1,0,False,False,0.0,12,Thursday,Thursday
2024-01-14 04:00:00,K4IUZC,,1,Food Hamper,1696016550900x461134440986942660,1,yes,"Luganba , English",1702664874759x236093477976265120,Female,Active,36-60,Family 197,,14,2.178142423065017,224,,6,1,1,3,1,1,1,1,1,True,False,,1,Sunday,
2024-02-08 04:00:00,KB0CHN,2024-02-07 17:14:00,1,Food Hamper,1696016550900x461134440986942660,1,yes,"Luganba , English",1702664874759x236093477976265120,Female,Active,36-60,Family 197,2.0,8,2.178142423065017,199,200.0,6,1,1,3,1,1,1,1,0,False,False,-1.0,2,Thursday,Wednesday
2024-04-08 03:00:00,FJNO06,2024-04-04 13:59:00,1,Food Hamper,1696016550900x461134440986942660,1,yes,"Luganba , English",1702664874759x236093477976265120,Female,Active,36-60,Family 197,4.0,8,2.178142423065017,139,143.0,6,1,1,3,1,1,1,1,0,False,False,-4.0,4,Monday,Thursday
2024-05-08 03:00:00,PBZF2A,2024-05-13 16:45:00,1,Food Hamper,1696016550900x461134440986942660,1,yes,"Luganba , English",1702664874759x236093477976265120,Female,Active,36-60,Family 197,5.0,8,2.178142423065017,109,104.0,6,1,1,3,1,1,1,1,0,False,False,5.0,5,Wednesday,Monday
2024-06-08 03:00:00,EPSU31,,1,Food Hamper,1696016550900x461134440986942660,1,yes,"Luganba , English",1702664874759x236093477976265120,Female,Active,36-60,Family 197,,8,2.178142423065017,78,,6,1,1,3,1,1,1,1,1,True,False,,6,Saturday,
2024-07-08 03:00:00,8XR6GZ,,1,Food Hamper,1696016550900x461134440986942660,1,yes,"Luganba , English",1702664874759x236093477976265120,Female,Active,36-60,Family 197,,8,2.178142423065017,48,,6,1,1,3,1,1,1,1,1,True,False,,7,Monday,
2024-08-08 03:00:00,L2F7B8,2024-08-01 14:17:00,1,Food Hamper,1696016550900x461134440986942660,1,yes,"Luganba , English",1702664874759x236093477976265120,Female,Active,36-60,Family 197,8.0,8,2.178142423065017,17,24.0,6,1,1,3,1,1,1,1,0,False,False,-7.0,8,Thursday,Thursday
2024-09-08 03:00:00,TK1YZF,,1,Food Hamper,1696016550900x461134440986942660,1,yes,"Luganba , English",1702664874759x236093477976265120,Female,Active,36-60,Family 197,,8,2.178142423065017,-14,,6,1,1,3,1,1,1,1,1,True,True,,9,Sunday,
2024-10-08 03:00:00,I4YVLQ,,1,Food Hamper,1696016550900x461134440986942660,1,yes,"Luganba , English",1702664874759x236093477976265120,Female,Active,36-60,Family 197,,8,2.178142423065017,-44,,6,1,1,3,1,1,1,1,1,True,True,,10,Tuesday,
2024-11-08 04:00:00,XE9BA2,,1,Food Hamper,1696016550900x461134440986942660,1,yes,"Luganba , English",1702664874759x236093477976265120,Female,Active,36-60,Family 197,,8,2.178142423065017,-75,,6,1,1,3,1,1,1,1,1,True,True,,11,Friday,
2023-11-14 04:00:00,XY94ZY,2023-11-14 17:11:00,1,Food Hamper,1696016856634x430824444658881150,2,yes,Arabic,1702070438521x287230112165003260,Female,Active,36-60,Family 198,11.0,14,5.582931062124153,285,285.0,10,1,4,7,1,1,1,1,0,False,False,0.0,11,Tuesday,Tuesday
2023-11-14 04:00:00,VKH6RW,2023-11-14 17:13:00,1,Food Hamper,1696018471516x745206512409116500,8,yes,Arabic,1702664880670x641667880259212700,Female,Active,36-60,Family 199,11.0,14,6.816524300116305,285,285.0,10,1,5,7,1,1,1,1,0,False,False,0.0,11,Tuesday,Tuesday
2023-12-14 04:00:00,O074BH,,1,Food Hamper,1696018471516x745206512409116500,8,yes,Arabic,1702664880670x641667880259212700,Female,Active,36-60,Family 199,,14,6.816524300116305,255,,10,1,5,7,1,1,1,1,1,True,False,,12,Thursday,
2023-11-14 04:00:00,KU0I2O,2023-11-14 17:16:00,1,Food Hamper,1696013592321x798186437079057700,3,yes,Arabic,1702664932016x335770734338004740,Female,Active,36-60,Family 200,11.0,14,7.015723676820494,285,285.0,12,1,6,8,1,1,1,1,0,False,False,0.0,11,Tuesday,Tuesday
2023-11-14 04:00:00,C9LH9L,2023-11-14 17:19:00,1,Food Hamper,1696015563876x973434754913809200,1,yes,Afrikaans,1710263572448x273099307058724860,Male,Active,36-60,Family 201,11.0,14,0.8687787347099357,285,285.0,8,1,3,6,1,1,1,1,0,False,False,0.0,11,Tuesday,Tuesday
2023-12-14 04:00:00,WFJOI2,2024-05-09 16:00:00,1,Food Hamper,1696015563876x973434754913809200,1,yes,Afrikaans,1710263572448x273099307058724860,Male,Active,36-60,Family 201,5.0,14,0.8687787347099357,255,108.0,8,1,3,6,1,1,1,1,0,False,False,147.0,12,Thursday,Thursday
2024-02-02 04:00:00,JACG1V,2024-02-01 16:48:00,1,Food Hamper,1696015563876x973434754913809200,1,yes,Afrikaans,1710263572448x273099307058724860,Male,Active,36-60,Family 201,2.0,2,0.8687787347099357,205,206.0,8,1,3,6,1,1,1,1,0,False,False,-1.0,2,Friday,Thursday
2024-03-04 04:00:00,EWUS9W,2024-03-12 14:06:00,1,Food Hamper,1696015563876x973434754913809200,1,yes,Afrikaans,1710263572448x273099307058724860,Male,Active,36-60,Family 201,3.0,4,0.8687787347099357,174,166.0,8,1,3,6,1,1,1,1,0,False,False,8.0,3,Monday,Tuesday
2024-04-02 03:00:00,36RDJ0,,1,Food Hamper,1696015563876x973434754913809200,1,yes,Afrikaans,1710263572448x273099307058724860,Male,Active,36-60,Family 201,,2,0.8687787347099357,145,,8,1,3,6,1,1,1,1,1,True,False,,4,Tuesday,
2024-05-03 03:00:00,5HQ36T,2024-05-09 16:01:00,1,Food Hamper,1696015563876x973434754913809200,1,yes,Afrikaans,1710263572448x273099307058724860,Male,Active,36-60,Family 201,5.0,3,0.8687787347099357,114,108.0,8,1,3,6,1,1,1,1,0,False,False,6.0,5,Friday,Thursday
2024-06-09 03:00:00,1STBHO,2024-06-20 14:41:00,1,Food Hamper,1696015563876x973434754913809200,1,yes,Afrikaans,1710263572448x273099307058724860,Male,Active,36-60,Family 201,6.0,9,0.8687787347099357,77,66.0,8,1,3,6,1,1,1,1,0,False,False,11.0,6,Sunday,Thursday
2024-07-20 03:00:00,78WEEA,,1,Food Hamper,1696015563876x973434754913809200,1,yes,Afrikaans,1710263572448x273099307058724860,Male,Active,36-60,Family 201,,20,0.8687787347099357,36,,8,1,3,6,1,1,1,1,1,True,False,,7,Saturday,
2024-08-19 03:00:00,J6HAWG,2024-08-06 17:39:00,1,Food Hamper,1696015563876x973434754913809200,1,yes,Afrikaans,1710263572448x273099307058724860,Male,Active,36-60,Family 201,8.0,19,0.8687787347099357,6,19.0,8,1,3,6,1,1,1,1,0,False,False,-13.0,8,Monday,Tuesday
2024-09-19 03:00:00,HY3RKQ,,1,Food Hamper,1696015563876x973434754913809200,1,yes,Afrikaans,1710263572448x273099307058724860,Male,Active,36-60,Family 201,,19,0.8687787347099357,-25,,8,1,3,6,1,1,1,1,1,True,True,,9,Thursday,
2024-10-20 03:00:00,0MXN2X,,1,Food Hamper,1696015563876x973434754913809200,1,yes,Afrikaans,1710263572448x273099307058724860,Male,Active,36-60,Family 201,,20,0.8687787347099357,-56,,8,1,3,6,1,1,1,1,1,True,True,,10,Sunday,
2024-11-19 04:00:00,6CPSWY,,1,Food Hamper,1696015563876x973434754913809200,1,yes,Afrikaans,1710263572448x273099307058724860,Male,Active,36-60,Family 201,,19,0.8687787347099357,-86,,8,1,3,6,1,1,1,1,1,True,True,,11,Tuesday,
2024-12-20 04:00:00,PJ27XW,,1,Food Hamper,1696015563876x973434754913809200,1,yes,Afrikaans,1710263572448x273099307058724860,Male,Active,36-60,Family 201,,20,0.8687787347099357,-117,,8,1,3,6,1,1,1,1,1,True,True,,12,Friday,
2023-11-14 04:00:00,A7BJG1,2023-11-14 17:21:00,1,Food Hamper,1696016799719x421979266137878300,5,yes,"Arabic , English",1702664905786x720781872050569900,Female,Active,19-35,Family 202,11.0,14,11.671255058689542,285,285.0,6,0,1,3,1,0,1,1,0,False,False,0.0,11,Tuesday,Tuesday
2023-12-14 04:00:00,RA6GY4,,1,Food Hamper,1696016799719x421979266137878300,5,yes,"Arabic , English",1702664905786x720781872050569900,Female,Active,19-35,Family 202,,14,11.671255058689542,255,,6,0,1,3,1,0,1,1,1,True,False,,12,Thursday,
2024-01-14 04:00:00,JE8S7J,2024-01-11 16:20:00,1,Food Hamper,1696016799719x421979266137878300,5,yes,"Arabic , English",1702664905786x720781872050569900,Female,Active,19-35,Family 202,1.0,14,11.671255058689542,224,227.0,6,0,1,3,1,0,1,1,0,False,False,-3.0,1,Sunday,Thursday
2024-02-15 04:00:00,NMM2QT,2024-02-14 18:18:00,1,Food Hamper,1696016799719x421979266137878300,5,yes,"Arabic , English",1702664905786x720781872050569900,Female,Active,19-35,Family 202,2.0,15,11.671255058689542,192,193.0,6,0,1,3,1,0,1,1,0,False,False,-1.0,2,Thursday,Wednesday
2024-03-15 03:00:00,ISDHPG,2024-03-18 18:01:00,1,Food Hamper,1696016799719x421979266137878300,5,yes,"Arabic , English",1702664905786x720781872050569900,Female,Active,19-35,Family 202,3.0,15,11.671255058689542,163,160.0,6,0,1,3,1,0,1,1,0,False,False,3.0,3,Friday,Monday
2024-04-15 03:00:00,YPKOZR,,1,Food Hamper,1696016799719x421979266137878300,5,yes,"Arabic , English",1702664905786x720781872050569900,Female,Active,19-35,Family 202,,15,11.671255058689542,132,,6,0,1,3,1,0,1,1,1,True,False,,4,Monday,
2024-05-15 03:00:00,M5ZM9X,2024-05-13 15:53:00,1,Food Hamper,1696016799719x421979266137878300,5,yes,"Arabic , English",1702664905786x720781872050569900,Female,Active,19-35,Family 202,5.0,15,11.671255058689542,102,104.0,6,0,1,3,1,0,1,1,0,False,False,-2.0,5,Wednesday,Monday
2024-06-15 03:00:00,0CKATZ,,1,Food Hamper,1696016799719x421979266137878300,5,yes,"Arabic , English",1702664905786x720781872050569900,Female,Active,19-35,Family 202,,15,11.671255058689542,71,,6,0,1,3,1,0,1,1,1,True,False,,6,Saturday,
2024-07-15 03:00:00,F839VC,2024-07-24 14:49:00,1,Food Hamper,1696016799719x421979266137878300,5,yes,"Arabic , English",1702664905786x720781872050569900,Female,Active,19-35,Family 202,7.0,15,11.671255058689542,41,32.0,6,0,1,3,1,0,1,1,0,False,False,9.0,7,Monday,Wednesday
2024-08-15 03:00:00,UEAXS4,,1,Food Hamper,1696016799719x421979266137878300,5,yes,"Arabic , English",1702664905786x720781872050569900,Female,Active,19-35,Family 202,,15,11.671255058689542,10,,6,0,1,3,1,0,1,1,1,True,False,,8,Thursday,
2024-09-15 03:00:00,WXHSFK,,1,Food Hamper,1696016799719x421979266137878300,5,yes,"Arabic , English",1702664905786x720781872050569900,Female,Active,19-35,Family 202,,15,11.671255058689542,-21,,6,0,1,3,1,0,1,1,1,True,True,,9,Sunday,
2024-10-15 03:00:00,QYN6JZ,,1,Food Hamper,1696016799719x421979266137878300,5,yes,"Arabic , English",1702664905786x720781872050569900,Female,Active,19-35,Family 202,,15,11.671255058689542,-51,,6,0,1,3,1,0,1,1,1,True,True,,10,Tuesday,
2024-11-15 04:00:00,BF2K8O,,1,Food Hamper,1696016799719x421979266137878300,5,yes,"Arabic , English",1702664905786x720781872050569900,Female,Active,19-35,Family 202,,15,11.671255058689542,-82,,6,0,1,3,1,0,1,1,1,True,True,,11,Friday,
2023-11-14 04:00:00,KC25IM,2023-11-14 17:23:00,1,food hamper,1696015562435x604355728848754700,3,yes,Arabic,1702664896637x817845546712858900,Female,Active,36-60,Family 203,11.0,14,9.67622300497144,285,285.0,8,1,3,5,1,1,1,1,0,False,False,0.0,11,Tuesday,Tuesday
2023-12-14 04:00:00,DMTON5,,1,food hamper,1696015562435x604355728848754700,3,yes,Arabic,1702664896637x817845546712858900,Female,Active,36-60,Family 203,,14,9.67622300497144,255,,8,1,3,5,1,1,1,1,1,True,False,,12,Thursday,
2023-11-14 04:00:00,SDQV9D,2023-11-14 17:25:00,1,Food Hamper,1696014621086x271053142646749500,5,yes,"Swahili , English",1702664960094x623601584331270300,Male,Active,19-35,Family 204,11.0,14,10.156973555225411,285,285.0,9,1,2,5,1,1,1,1,0,False,False,0.0,11,Tuesday,Tuesday
2023-11-14 04:00:00,QHDCHI,2023-11-14 17:31:00,1,Food Hamper,1696016561193x461673757388889860,1,yes,Somali,1702664867103x303225933283948400,Female,Active,36-60,Family 205,11.0,14,0.3873274404532513,285,285.0,13,1,5,8,1,1,1,1,0,False,False,0.0,11,Tuesday,Tuesday
2023-11-14 04:00:00,6ZERA1,2023-11-14 17:34:00,1,Food Hamper,1696018350305x720144141372731000,4,yes,Persian,1702664858833x509954771884425700,Female,Active,36-60,Family 206,11.0,14,7.924221779470096,285,285.0,10,1,4,7,1,1,1,1,0,False,False,0.0,11,Tuesday,Tuesday
2023-12-14 04:00:00,112MQS,2023-12-18 17:57:00,1,Food Hamper,1696018350305x720144141372731000,4,yes,Persian,1702664858833x509954771884425700,Female,Active,36-60,Family 206,12.0,14,7.924221779470096,255,251.0,10,1,4,7,1,1,1,1,0,False,False,4.0,12,Thursday,Monday
2023-11-14 04:00:00,168XDW,2023-11-14 17:38:00,1,Food Hamper,1696016545723x241120387720750850,5,yes,Arabic,1702664861795x503611011441920100,Male,Active,36-60,Family 207,11.0,14,6.771421265145034,285,285.0,10,1,4,6,1,1,1,1,0,False,False,0.0,11,Tuesday,Tuesday
